PROJECT_NAME,PROJECT_URL,PROJECT_HASH,PYPI_TAG,FUNCS_TO_TRACE,TESTS_TO_BE_RUN,NUM_RUNS
switcheo,https://github.com/KeithSSmith/switcheo-python,d9bb29ee48b756d469046b7871bd7f627577dc93,,,,180.0
