PROJECT_NAME,PROJECT_URL,PROJECT_HASH,PYPI_TAG,FUNCS_TO_TRACE,TESTS_TO_BE_RUN,NUM_RUNS
typecov,https://github.com/sayanarijit/typecov,8d9ff5815b73bbc26e729285e8816dce74ab6d4c,,,,180.0
