PROJECT_NAME,PROJECT_URL,PROJECT_HASH,PYPI_TAG,FUNCS_TO_TRACE,TESTS_TO_BE_RUN,NUM_RUNS
uesgraphs,https://github.com/RWTH-EBC/uesgraphs,498fc57cd251dc93f51279275a965d77775e68b8,,,,180.0
