file,class,name,verdict,message,errors_in_stacktrace,errors_in_system_err,type,num,test_to_be_run,order
,,tests.test_handler,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_handler.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,53,,same
,,tests.test_main,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_main.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,53,,same
,,tests.test_policy,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_policy.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,53,,same
,,tests.test_settings,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_settings.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,53,,same
,,tests.test_app,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_app.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,126,,same
,,tests.test_handler,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_handler.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,126,,same
,,tests.test_main,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_main.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,126,,same
,,tests.test_policy,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_policy.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,126,,same
,,tests.test_settings,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_settings.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,126,,same
,,tests.test_app,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_app.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,51,,same
,,tests.test_handler,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_handler.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,51,,same
,,tests.test_main,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_main.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,51,,same
,,tests.test_policy,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_policy.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,51,,same
,,tests.test_settings,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_settings.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,51,,same
,,tests.test_app,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_app.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,28,,same
,,tests.test_handler,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_handler.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,28,,same
,,tests.test_main,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_main.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,28,,same
,,tests.test_policy,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_policy.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,28,,same
,,tests.test_settings,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_settings.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,28,,same
,,tests.test_app,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_app.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,104,,same
,,tests.test_handler,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_handler.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,104,,same
,,tests.test_main,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_main.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,104,,same
,,tests.test_policy,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_policy.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,104,,same
