PROJECT_NAME,PROJECT_URL,PROJECT_HASH,PYPI_TAG,FUNCS_TO_TRACE,TESTS_TO_BE_RUN,NUM_RUNS
symphony,https://github.com/SurrealAI/symphony,747b87eee20d48032b4a554950687d0b1209fd24,,,,180.0
