PROJECT_NAME,PROJECT_URL,PROJECT_HASH,PYPI_TAG,FUNCS_TO_TRACE,TESTS_TO_BE_RUN,NUM_RUNS
travispy,https://github.com/menegazzo/travispy,54b6974c98be7cab5f8129bb49fa96e20fef31af,,,,180.0
