PROJECT_NAME,PROJECT_URL,PROJECT_HASH,PYPI_TAG,FUNCS_TO_TRACE,TESTS_TO_BE_RUN,NUM_RUNS
virga,https://github.com/gurdulu/virga,4d641de30ab574823d0326b9904161aaec8845ed,,,,200.0
